incident_id,timestamp,agent_name,agent_type,task,tool,llm_model,error,root_cause,fix,severity,environment,status,team,department,response_time_ms,token_usage,cost_usd,user_impact,region,incident_duration_minutes,retry_count,customer_tier,sla_breached,workflow_id,agent_version,failure_category,business_impact
INC-100963,2024-09-28 02:18:20,ComplianceAgent_4,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Parsing Error,Malformed Document,Input Validation,Critical,Production,Resolved,Compliance,Legal,27037,31521,0.5091,Critical,EU-West,9256,4,Enterprise,True,WF-1045,v2.1,Data,Compliance Risk
INC-100964,2025-05-21 22:35:38,ReportingAgent_1,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,High,Production,Resolved,Data Engineering,Engineering,16537,29483,0.0977,High,APAC,1000,2,Free,True,WF-1065,v1.0,Infrastructure,Operational Disruption
INC-100965,2026-03-06 08:18:30,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,High,Production,Investigating,Data Engineering,Operations,8592,33257,0.06,High,EU-Central,1362,6,Enterprise,True,WF-1042,v2.0,Infrastructure,Customer Churn Risk
INC-100966,2024-11-21 05:18:34,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Resolved,Business Intelligence,Product,14461,2984,0.0085,High,EU-Central,691,2,Professional,True,WF-1092,v1.0,Prompting,High
INC-100967,2024-10-30 22:37:51,SalesAgent_2,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,High,Production,Open,Business Intelligence,Sales,10677,31731,0.9005,High,US-East,316,4,Free,False,WF-1025,v1.1,Infrastructure,Operational Disruption
INC-100968,2025-01-27 08:36:00,EmailAgent_1,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Development,Resolved,Customer Success,Operations,6227,41487,0.1864,Medium,EU-Central,187,3,Professional,True,WF-1022,v1.2,Authentication,Operational Disruption
INC-100969,2025-12-07 21:12:53,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Staging,Resolved,Business Intelligence,Product,3729,32794,0.1927,Medium,EU-Central,129,3,Professional,True,WF-1092,v2.0,Prompting,Medium
INC-100970,2025-08-04 17:25:01,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Data Quality Issue,Missing Fields,Data Cleaning,Low,Development,Resolved,Finance Analytics,Finance,559,6561,0.0304,Low,US-West,30,0,Free,False,WF-1039,v1.0,Data,Low
INC-100971,2025-11-16 04:45:57,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Data Quality Issue,Missing Fields,Data Cleaning,Medium,Production,Resolved,Finance Analytics,Finance,5068,10195,0.0343,Medium,EU-West,148,4,Free,False,WF-1052,v1.0,Data,Medium
INC-100972,2024-07-18 03:42:08,EmailAgent_4,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Timeout,Rate Limit,Retry Logic,Low,Development,Resolved,Customer Success,Operations,488,15508,0.0433,Low,EU-Central,26,1,Enterprise,True,WF-1016,v2.1,Performance,Low
INC-100973,2026-03-03 21:33:12,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,MLOps,Operations,5010,10054,0.3203,Medium,US-West,171,1,Enterprise,True,WF-1077,v2.0,Infrastructure,Medium
INC-100974,2024-06-19 08:42:21,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Critical,Production,Investigating,MLOps,Engineering,18662,21736,0.0424,Critical,APAC,4146,6,Free,True,WF-1018,v1.2,Performance,Operational Disruption
INC-100975,2026-02-02 18:32:52,ComplianceAgent_2,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Medium,Development,Investigating,Compliance,Legal,6360,40256,0.7985,Medium,US-East,119,1,Professional,True,WF-1079,v2.0,Performance,Operational Disruption
INC-100976,2024-08-22 08:22:58,ComplianceAgent_1,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Parsing Error,Malformed Document,Input Validation,Low,Staging,Resolved,Compliance,Legal,855,10769,0.2888,Low,EU-West,22,2,Free,False,WF-1034,v1.1,Data,Low
INC-100977,2025-09-23 04:36:41,FinanceAgent_4,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,High,Development,Investigating,Finance Analytics,Finance,11449,9846,0.0459,High,Middle East,732,5,Professional,True,WF-1040,v1.1,Infrastructure,Customer Churn Risk
INC-100978,2024-07-23 18:26:33,EmailAgent_4,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,Customer Success,Operations,17490,28630,0.0958,High,Middle East,729,5,Professional,True,WF-1016,v1.0,Performance,Customer Churn Risk
INC-100979,2026-04-07 11:39:06,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Timeout,Rate Limit,Retry Logic,Medium,Staging,Resolved,Business Intelligence,Product,4691,30476,0.136,Medium,US-East,92,4,Professional,True,WF-1039,v1.1,Performance,Medium
INC-100980,2025-07-29 03:19:51,AnalyticsAgent_4,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Critical,Production,Investigating,Data Engineering,Operations,20689,6209,0.0229,Critical,US-West,5545,7,Free,True,WF-1042,v1.2,Infrastructure,Operational Disruption
INC-100981,2025-05-24 20:56:39,CodeAgent_4,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Critical,Production,Investigating,MLOps,Engineering,28347,22576,0.1152,Critical,US-East,7350,9,Free,True,WF-1018,v3.0,Performance,Compliance Risk
INC-100982,2025-07-03 03:49:33,CodeAgent_2,CodeAgent,Python Execution,PythonTool,deepseek-r1,Execution Error,Missing Package,Install Dependency,Medium,Production,Resolved,MLOps,Engineering,5831,28604,0.142,Medium,APAC,196,2,Professional,True,WF-1062,v1.0,Tooling,Operational Disruption
INC-100983,2024-07-27 08:06:50,SalesAgent_4,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,Low,Development,Resolved,Business Intelligence,Sales,1334,27444,0.8451,Low,EU-Central,5,1,Enterprise,False,WF-1076,v1.0,Infrastructure,Low
INC-100984,2026-03-02 12:22:18,PlanningAgent_2,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Business Intelligence,Product,6247,17491,0.0266,Medium,US-West,110,4,Enterprise,True,WF-1041,v1.1,Infrastructure,Medium
INC-100985,2025-02-05 17:01:33,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,API Failure,Third Party Outage,Circuit Breaker,Critical,Production,Open,Business Intelligence,Product,24828,20167,0.1,Critical,APAC,1707,8,Enterprise,True,WF-1058,v1.1,Infrastructure,Compliance Risk
INC-100986,2026-04-26 17:24:49,DocumentAgent_3,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Critical,Production,Open,AI Platform,Engineering,23383,13224,0.2016,Critical,APAC,4343,8,Enterprise,True,WF-1075,v2.0,Prompting,Compliance Risk
INC-100987,2025-08-29 18:27:02,ResearchAgent_2,ResearchAgent,Company Research,WebSearch,gpt-4o,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,AI Platform,Product,14808,13475,0.3692,High,Middle East,571,5,Professional,True,WF-1032,v2.1,Performance,Customer Churn Risk
INC-100988,2025-06-21 19:06:12,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Staging,Resolved,AI Platform,Engineering,540,11829,0.2002,Low,US-East,5,1,Free,False,WF-1037,v1.0,Prompting,Low
INC-100989,2025-09-22 03:50:19,ResearchAgent_4,ResearchAgent,Company Research,WebSearch,gpt-4o,Rate Limit Error,Rate Limit,Retry Logic,High,Production,Resolved,AI Platform,Product,13787,12505,0.3035,High,EU-West,601,5,Free,True,WF-1099,v1.1,Performance,Operational Disruption
INC-100990,2025-02-27 16:12:48,SupportAgent_1,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,Low,Development,Resolved,Customer Success,Customer Support,1119,12825,0.2967,Low,EU-West,45,2,Free,False,WF-1080,v3.0,Authentication,Low
INC-100991,2026-03-25 04:20:35,ReportingAgent_4,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,High,Production,Investigating,Data Engineering,Engineering,15920,14960,0.0786,High,US-West,1440,2,Free,True,WF-1050,v1.0,Infrastructure,Operational Disruption
INC-100992,2025-11-05 11:50:46,ReportingAgent_3,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Low,Staging,Resolved,Data Engineering,Engineering,57,1222,0.0073,Low,EU-Central,37,1,Free,False,WF-1050,v1.0,Infrastructure,Low
INC-100993,2025-07-03 15:10:07,EmailAgent_3,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Authentication Error,Invalid Credentials,Rotate Secrets,Low,Production,Resolved,Customer Success,Operations,1116,38955,0.0822,Low,US-East,36,0,Enterprise,True,WF-1096,v2.0,Authentication,Low
INC-100994,2025-11-05 11:42:18,FinanceAgent_1,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Data Quality Issue,Missing Fields,Data Cleaning,Low,Development,Resolved,Finance Analytics,Finance,553,27994,0.079,Low,Middle East,20,2,Professional,False,WF-1093,v1.2,Data,Low
INC-100995,2024-10-03 17:32:56,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Critical,Development,Resolved,MLOps,Engineering,23960,20310,0.098,Critical,US-East,2670,7,Enterprise,True,WF-1086,v2.0,Performance,Compliance Risk
INC-100996,2025-08-06 16:22:38,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Critical,Production,Investigating,AI Platform,Engineering,19559,21974,0.4485,Critical,EU-West,5768,10,Free,True,WF-1037,v2.0,Prompting,Revenue Loss
INC-100997,2024-10-20 22:11:55,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,AI Platform,Engineering,6229,36299,0.9505,Medium,Middle East,221,3,Enterprise,True,WF-1075,v1.0,Prompting,Medium
INC-100998,2024-09-27 06:14:46,ReportingAgent_4,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Medium,Staging,Resolved,Data Engineering,Engineering,6319,31359,0.053,Medium,US-East,46,1,Free,False,WF-1006,v1.0,Infrastructure,Medium
INC-100999,2025-06-21 06:19:52,ComplianceAgent_2,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Parsing Error,Malformed Document,Input Validation,Medium,Production,Resolved,Compliance,Legal,5352,11199,0.3085,Medium,Middle East,100,2,Free,False,WF-1034,v1.0,Data,Medium
INC-101000,2026-05-16 10:06:24,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Investigating,Business Intelligence,Product,8972,40290,0.1813,High,APAC,1120,3,Free,True,WF-1053,v1.1,Prompting,Customer Churn Risk
INC-101001,2024-12-31 10:45:56,CodeAgent_4,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Medium,Production,Resolved,MLOps,Engineering,3588,195,0.0012,Medium,Middle East,210,4,Professional,True,WF-1018,v2.1,Performance,Medium
INC-101002,2025-08-06 13:03:28,SupportAgent_2,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,High,Production,Open,Customer Success,Customer Support,8658,3151,0.0864,High,US-West,712,3,Enterprise,True,WF-1033,v2.0,Reasoning,Operational Disruption
INC-101003,2026-05-18 05:55:15,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,High,Production,Investigating,AI Platform,Engineering,9752,29399,0.5131,High,US-East,939,3,Professional,True,WF-1028,v1.1,Data,High
INC-101004,2026-04-10 20:02:12,DocumentAgent_3,DocumentAgent,Document Processing,DocumentParser,mistral-large,Data Quality Issue,Missing Fields,Data Cleaning,Low,Development,Resolved,AI Platform,Engineering,473,12420,0.37,Low,Middle East,25,1,Free,False,WF-1042,v1.1,Data,Low
INC-101005,2026-04-26 00:23:19,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Resolved,Business Intelligence,Product,16589,27192,0.0543,High,Middle East,832,3,Professional,True,WF-1036,v1.0,Prompting,Operational Disruption
INC-101006,2025-04-06 20:40:20,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,High,Production,Resolved,AI Platform,Engineering,11675,18162,0.5316,High,EU-West,1160,3,Professional,True,WF-1023,v1.1,Data,Customer Churn Risk
INC-101007,2025-07-21 01:22:01,MonitoringAgent_2,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,MLOps,Operations,6758,17642,0.4809,Medium,APAC,82,1,Enterprise,True,WF-1029,v1.0,Infrastructure,Medium
INC-101008,2025-12-03 00:49:37,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Medium,Staging,Investigating,MLOps,Operations,3501,41225,0.9667,Medium,EU-West,238,2,Professional,True,WF-1035,v1.0,Infrastructure,Medium
INC-101009,2025-12-09 15:40:20,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Production,Resolved,Business Intelligence,Product,272,27942,0.0735,Low,US-West,20,2,Free,False,WF-1003,v1.1,Prompting,Low
INC-101010,2025-03-22 12:53:32,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Data Quality Issue,Missing Fields,Data Cleaning,High,Production,Resolved,Finance Analytics,Finance,13507,15905,0.062,High,EU-West,970,5,Free,True,WF-1052,v1.0,Data,Operational Disruption
INC-101011,2025-11-02 23:50:08,ComplianceAgent_1,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Parsing Error,Malformed Document,Input Validation,Critical,Production,Resolved,Compliance,Legal,24756,36050,0.8112,Critical,US-West,2629,4,Professional,True,WF-1072,v1.0,Data,Revenue Loss
INC-101012,2024-11-01 23:35:10,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,High,Staging,Resolved,AI Platform,Engineering,15370,22435,0.6888,High,Middle East,668,2,Enterprise,True,WF-1028,v1.0,Data,Customer Churn Risk
INC-101013,2026-03-04 19:52:27,SupportAgent_2,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,High,Production,Resolved,Customer Success,Customer Support,8104,27088,0.815,High,Middle East,1242,3,Enterprise,True,WF-1033,v1.0,Reasoning,High
INC-101014,2024-09-26 18:46:46,AnalyticsAgent_4,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Data Quality Issue,Missing Fields,Data Cleaning,Critical,Production,Investigating,Data Engineering,Operations,18440,37567,0.06,Critical,Middle East,3037,9,Free,True,WF-1030,v1.2,Data,Operational Disruption
INC-101015,2025-03-24 22:33:36,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Timeout,Rate Limit,Retry Logic,Medium,Production,Resolved,Business Intelligence,Product,2001,14886,0.0638,Medium,EU-West,214,4,Professional,True,WF-1021,v1.2,Performance,Medium
INC-101016,2024-07-18 19:50:29,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Data Quality Issue,Missing Fields,Data Cleaning,Medium,Staging,Resolved,Finance Analytics,Finance,1562,2402,0.0094,Medium,EU-Central,88,3,Professional,False,WF-1093,v2.0,Data,Medium
INC-101017,2026-05-18 06:51:15,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Data Quality Issue,Missing Fields,Data Cleaning,Medium,Production,Resolved,Data Engineering,Operations,5761,29791,0.0658,Medium,EU-West,227,3,Enterprise,True,WF-1098,v1.0,Data,Medium
INC-101018,2026-02-15 10:57:00,DocumentAgent_4,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,Low,Staging,Resolved,AI Platform,Engineering,91,19468,0.4163,Low,US-West,13,1,Enterprise,False,WF-1028,v1.0,Data,Low
INC-101019,2025-12-17 08:28:30,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Development,Resolved,AI Platform,Engineering,281,25960,0.7907,Low,Middle East,36,1,Enterprise,True,WF-1075,v2.1,Prompting,Low
INC-101020,2026-01-31 20:28:22,FinanceAgent_2,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Finance Analytics,Finance,6024,34511,0.1353,Medium,US-West,66,3,Enterprise,True,WF-1024,v2.0,Infrastructure,Medium
INC-101021,2025-03-09 01:03:27,CodeAgent_1,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Critical,Production,Resolved,MLOps,Engineering,19464,41049,0.1433,Critical,Middle East,9926,5,Enterprise,True,WF-1018,v1.1,Performance,Revenue Loss
INC-101022,2025-08-23 14:37:39,ResearchAgent_4,ResearchAgent,Company Research,WebSearch,gpt-4o,Hallucination,Missing Context,Improve Retrieval,Medium,Production,Investigating,AI Platform,Product,7890,2088,0.0343,Medium,US-East,51,1,Free,False,WF-1095,v1.0,Reasoning,Medium
INC-101023,2024-12-02 14:44:37,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Data Quality Issue,Missing Fields,Data Cleaning,Low,Production,Resolved,MLOps,Operations,810,39740,0.6136,Low,APAC,4,2,Enterprise,False,WF-1011,v3.0,Data,Low
INC-101024,2024-11-17 04:24:51,AnalyticsAgent_3,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Data Engineering,Operations,6221,18920,0.0702,Medium,APAC,183,4,Enterprise,True,WF-1087,v2.0,Infrastructure,Medium
INC-101025,2024-09-02 21:01:55,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Data Quality Issue,Missing Fields,Data Cleaning,High,Production,Resolved,Data Engineering,Operations,17817,17223,0.0945,High,US-East,340,2,Free,False,WF-1098,v1.0,Data,Customer Churn Risk
INC-101026,2025-07-08 04:07:24,ResearchAgent_3,ResearchAgent,Company Research,WebSearch,gpt-4o,Rate Limit Error,Rate Limit,Retry Logic,Medium,Staging,Resolved,AI Platform,Product,3707,21179,0.4507,Medium,EU-Central,175,2,Free,False,WF-1012,v1.1,Performance,Medium
INC-101027,2024-08-06 04:52:58,SupportAgent_4,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,High,Production,Resolved,Customer Success,Customer Support,11406,39559,1.1691,High,US-East,732,5,Professional,True,WF-1022,v1.2,Reasoning,Customer Churn Risk
